nomelograd,logradouro,arvore,bancos,pontoonibu,pontotaxi,pontomotot,semaforo,trechos,faixapedes,comprimento,arvores_100m_median,bancos_100m_median,semaforos_100m_median,onibus_100m_median,arvores_100m_mean,bancos_100m_mean,semaforos_100m_mean,onibus_100m_mean,profissao,tipo_profissao,primeiro_nome,sobrenome
Rua Sem Denominação  154 1,700279,2,0,0,0,0,0,1,0,108,1.8518518518518516,0,0,0,1.8518518518518516,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  155 1,700285,1,0,0,0,0,0,1,0,55,1.8181818181818181,0,0,0,1.8181818181818181,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  156 1,700291,7,0,0,0,0,0,3,0,231,3.9215686274509802,0,0,0,5.265522875816993,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  157 1,700292,2,0,0,0,0,0,1,0,51,3.9215686274509802,0,0,0,3.9215686274509802,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  158 2,700293,37,0,0,0,0,0,18,0,2970,1.2981001872462183,0,0,0,1.5500004918812833,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  159 1,700294,3,0,0,0,0,0,1,0,568,0.528169014084507,0,0,0,0.528169014084507,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  160 2,700084,2,0,0,0,0,0,1,0,126,1.5873015873015872,0,0,0,1.5873015873015872,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  160 2,700301,3,0,0,0,0,0,3,0,116,2.631578947368421,0,0,0,2.6616816578164695,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  161 2,700302,2,0,0,0,0,0,1,0,139,1.4388489208633095,0,0,0,1.4388489208633095,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  162 2,700303,22,0,0,0,0,0,10,0,1705,1.48109243697479,0,0,0,2.0834825740839515,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  163 1,700304,1,0,0,0,0,0,1,0,41,2.4390243902439024,0,0,0,2.4390243902439024,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  164 1,700305,2,0,0,0,0,0,1,0,146,1.36986301369863,0,0,0,1.36986301369863,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  166 2,700307,3,0,0,0,0,0,2,0,318,1.5264270613107822,0,0,0,1.5264270613107822,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  167 3,700308,3,0,0,0,0,0,3,0,299,2.857142857142857,0,0,0,2.327595829705534,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  168 3,700309,2,0,0,0,0,0,2,0,250,2.492025518341308,0,0,0,2.492025518341308,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  169 3,700310,2,0,0,0,0,0,2,0,240,2.5020850708924107,0,0,0,2.5020850708924107,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  170 3,700311,2,0,0,0,0,0,2,0,235,2.5074690567648314,0,0,0,2.5074690567648314,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  171 3,700312,2,0,0,0,0,0,2,0,223,2.5214834916327455,0,0,0,2.5214834916327455,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  172 2,700313,2,0,0,0,0,0,2,0,200,2.5536261491317673,0,0,0,2.5536261491317673,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  173 1,700314,3,0,0,0,0,0,2,0,428,0.686826066572902,0,0,0,0.686826066572902,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  174 2,700315,3,0,0,0,0,0,2,0,126,2.3137254901960786,0,0,0,2.3137254901960786,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  175 5,700316,6,0,0,0,0,0,5,0,266,1.9230769230769231,0,0,0,2.2667822373704727,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  176 8,700317,12,0,0,0,0,0,9,0,500,1.9230769230769231,0,0,0,3.419704597008628,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  177 7,700318,5,0,0,0,0,0,5,0,273,1.8518518518518516,0,0,0,1.8349636600356138,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  178 2,700254,7,0,0,0,0,0,4,0,1090,0.5157604361411445,0,0,0,0.9498607139726367,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  178 4,700342,3,0,0,0,0,0,2,0,76,5.291222313371616,0,0,0,5.291222313371616,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  179 3,700346,5,0,0,0,0,0,4,0,127,3.9596273291925463,0,0,0,4.5278905876731965,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  180 1,700348,1,0,0,0,0,0,1,0,21,4.761904761904762,0,0,0,4.761904761904762,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  181 1,23361,2,0,0,0,0,0,1,0,57,3.508771929824561,0,0,0,3.508771929824561,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  181 1,23540,1,0,0,0,0,0,1,0,29,3.4482758620689653,0,0,0,3.4482758620689653,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  182 1,23213,2,0,0,0,0,0,2,0,111,1.8054651919323357,0,0,0,1.8054651919323357,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  182 1,23264,1,0,0,0,0,0,1,0,53,1.8867924528301887,0,0,0,1.8867924528301887,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  182 1,23353,1,0,0,0,0,0,1,0,57,1.7543859649122806,0,0,0,1.7543859649122806,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  182 1,36412,3,0,0,0,0,0,1,0,101,2.9702970297029703,0,0,0,2.9702970297029703,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  183 1,23132,8,0,0,0,0,0,5,0,359,1.8518518518518516,0,0,0,2.3601055822763914,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  183 1,23256,1,0,0,0,0,0,1,0,55,1.8181818181818181,0,0,0,1.8181818181818181,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  183 1,23345,2,0,0,0,0,0,1,0,56,3.571428571428571,0,0,0,3.571428571428571,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  184 1,19786,1,0,0,0,0,0,1,0,54,1.8518518518518516,0,0,0,1.8518518518518516,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  184 1,20354,7,0,0,0,0,0,6,0,335,1.9969278033794162,0,0,0,2.2449444193947485,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  184 1,23337,2,0,0,0,0,0,1,0,58,3.4482758620689653,0,0,0,3.4482758620689653,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  185 1,20290,2,0,0,0,0,0,2,0,103,1.9433962264150944,0,0,0,1.9433962264150944,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  185 1,23329,2,0,0,0,0,0,1,0,57,3.508771929824561,0,0,0,3.508771929824561,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  186 1,18392,2,0,0,0,0,0,1,0,50,4,0,0,0,4,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  186 1,23310,1,0,0,0,0,0,1,0,55,1.8181818181818181,0,0,0,1.8181818181818181,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  187 1,23485,1,0,0,0,0,0,1,0,52,1.9230769230769231,0,0,0,1.9230769230769231,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  187 1,700354,1,0,0,0,0,0,1,0,114,0.8771929824561403,0,0,0,0.8771929824561403,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  188 1,23477,2,0,0,0,0,0,1,0,65,3.076923076923077,0,0,0,3.076923076923077,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  188 1,700355,1,0,0,0,0,0,1,0,114,0.8771929824561403,0,0,0,0.8771929824561403,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  189 1,700356,1,0,0,0,0,0,1,0,115,0.8695652173913043,0,0,0,0.8695652173913043,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  190 1,700357,1,0,0,0,0,0,1,0,115,0.8695652173913043,0,0,0,0.8695652173913043,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  191 1,700358,4,0,0,0,0,0,4,0,276,1.7323775388291516,0,0,0,1.571531742435207,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  192 1,19267,2,0,0,0,0,0,2,0,100,2,0,0,0,2,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  194 9,36340,17,0,0,0,0,0,13,0,1026,1.9607843137254901,0,0,0,2.2449322266180647,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  195 1,38083,2,0,0,0,0,0,1,0,53,3.7735849056603774,0,0,0,3.7735849056603774,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  196 1,700359,1,0,0,0,0,0,1,0,54,1.8518518518518516,0,0,0,1.8518518518518516,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  197 1,700360,2,0,0,0,0,0,1,0,50,4,0,0,0,4,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  198 1,700361,1,0,0,0,0,0,1,0,51,1.9607843137254901,0,0,0,1.9607843137254901,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  199 4,34711,12,0,0,0,0,0,12,0,855,1.650563607085346,0,0,0,2.4342886560534844,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  200 1,22004,0,0,0,0,0,0,1,0,133,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  200 1,700372,6,0,0,0,0,0,4,0,199,2.847457627118644,0,0,0,4.8865666513971595,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  201 1,21784,0,0,0,0,0,0,4,0,924,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  201 1,700375,1,0,0,0,0,0,1,0,74,1.3513513513513513,0,0,0,1.3513513513513513,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  202 1,21857,0,0,0,0,0,0,3,0,379,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  202 1,700376,3,0,0,0,0,0,2,0,131,2.308768656716418,0,0,0,2.308768656716418,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  203 1,21865,0,0,0,0,0,0,1,0,362,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  203 1,700377,1,0,0,0,0,0,1,0,60,1.6666666666666667,0,0,0,1.6666666666666667,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  204 1,21776,0,0,0,0,0,0,1,0,91,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  204 1,700378,1,0,0,0,0,0,1,0,65,1.5384615384615385,0,0,0,1.5384615384615385,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  205 1,21830,0,0,0,0,0,0,1,0,89,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  205 1,700379,1,0,1,0,0,0,1,0,41,2.4390243902439024,0,0,2.4390243902439024,2.4390243902439024,0,0,2.4390243902439024,NA,NA,NA,NA
Rua Sem Denominação  206 1,21750,0,0,0,0,0,0,1,0,72,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  206 1,700383,3,0,0,0,0,0,1,0,87,3.4482758620689653,0,0,0,3.4482758620689653,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  207 1,21822,0,0,0,0,0,0,1,0,72,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  207 1,700384,2,0,0,0,0,0,1,0,88,2.272727272727273,0,0,0,2.272727272727273,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  208 1,21814,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  208 1,700385,2,0,0,0,0,0,1,0,89,2.247191011235955,0,0,0,2.247191011235955,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  209 1,21792,0,0,0,0,0,0,1,0,81,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  209 1,700386,8,0,0,0,0,0,4,0,265,3.229166666666667,0,0,0,3.11522190293742,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  210 1,22195,0,0,0,0,0,0,2,0,217,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  210 1,700387,2,0,1,1,1,0,1,0,97,2.0618556701030926,0,0,1.0309278350515463,2.0618556701030926,0,0,1.0309278350515463,NA,NA,NA,NA
Rua Sem Denominação  211 1,22047,3,0,0,0,0,0,2,0,124,2.586206896551724,0,0,0,2.586206896551724,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  211 1,700388,1,0,0,0,0,0,1,0,61,1.639344262295082,0,0,0,1.639344262295082,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  212 1,22217,0,0,0,0,0,0,1,0,71,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  212 1,700389,2,0,0,0,0,0,1,0,78,2.564102564102564,0,0,0,2.564102564102564,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  213 1,22209,0,0,0,0,0,0,1,0,74,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  213 1,700390,1,0,0,0,0,0,1,0,43,2.3255813953488373,0,0,0,2.3255813953488373,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  214 1,21210,2,0,0,0,0,0,2,0,120,5.263157894736842,0,0,0,5.263157894736842,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  214 1,700391,3,0,0,0,0,0,2,0,341,1.0210464346162336,0,0,0,1.0210464346162336,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  215 1,21903,0,0,0,0,0,0,2,0,290,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  215 1,700392,1,0,0,0,0,0,1,0,321,0.3115264797507788,0,0,0,0.3115264797507788,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  216 1,700393,1,0,0,0,0,0,1,0,54,1.8518518518518516,0,0,0,1.8518518518518516,0,0,0,NA,NA,NA,NA
Rua Sem Denominação  217 1,700394,4,0,0,0,0,0,2,0,932,0.5722460658082975,0,0,0,0.5722460658082975,0,0,0,NA,NA,NA,NA
